station_origin,station_destination,flows,population,jobs,distance
Highgate,East Putney,1,4589,1877,17298.01873
Highgate,Edgware,1,4589,772,17847.67621
Highgate,Edgware Road,13,4589,6868,10384.37475
Highgate,Elephant & Castle,27,4589,6427,11450.33663
Highgate,Embankment,49,4589,10220,9111.498958
Highgate,Epping,0,4589,498,37498.97106
Highgate,Euston,150,4589,16800,5999.906369
Highgate,Farringdon,59,4589,25592,8721.274481
Highgate,Finchley Central,39,4589,1921,4119.577203
Highgate,Finchley Road,1,4589,3417,12884.17163
Highgate,Finsbury Park,1,4589,6769,10952.73568
Highgate,Fulham Broadway,5,4589,4200,14542.65246
Highgate,Gants Hill,0,4589,601,24949.82897
Highgate,Gloucester Road,9,4589,5194,12122.38018
Highgate,Golders Green,2,4589,1871,10221.91466
Highgate,Goldhawk Road,1,4589,370,16064.6417
Highgate,Goodge Street,121,4589,6457,7078.68058
Highgate,Great Portland Street,1,4589,6936,8522.714941
Highgate,Green Park,58,4589,26754,8706.388493
Highgate,Greenford,2,4589,1157,23978.90505
Highgate,Gunnersbury,5,4589,4775,19132.60626
Highgate,Hainault,0,4589,356,30485.55392
Highgate,Hammersmith,25,4589,18250,15431.13154
Highgate,Hampstead,52,4589,2010,7836.18875
Highgate,Hanger Lane,0,4589,1493,20152.58471
Highgate,Harlesden,0,4589,1668,15753.31783
Highgate,Harrow-on-the-Hill,4,4589,3019,24606.54638
Highgate,Heathrow Terminal 4,0,4589,693,33752.45053
Highgate,Heathrow Terminal 5,1,4589,975,36744.14726
Highgate,Heathrow Terminals 2 & 3,1,4589,2406,34288.86878
Highgate,Hendon Central,1,4589,1878,12870.6111
Highgate,High Barnet,28,4589,953,10372.5747
Highgate,High Street Kensington,13,4589,5427,12609.31909
Highgate,Highbury & Islington,7,4589,25385,9445.129053
Highgate,Hillingdon,0,4589,318,33747.0991
Highgate,Holborn,44,4589,22346,8440.211063
Highgate,Holland Park,8,4589,2063,12348.40702
Highgate,Hounslow Central,0,4589,708,27593.56048
Highgate,Hounslow East,0,4589,843,26847.8761
Highgate,Hounslow West,1,4589,401,29072.64417
Highgate,Hyde Park Corner,4,4589,2410,9486.277793
Highgate,Kennington,8,4589,1161,11641.12581
Highgate,Kensal Green,0,4589,472,13256.83575
Highgate,Kentish Town,232,4589,3404,3348.341916
Highgate,Kew Gardens,3,4589,792,20912.88718
Highgate,King's Cross St. Pancras,151,4589,33330,6863.276043
Highgate,Knightsbridge,12,4589,6821,10070.23138
Highgate,Ladbroke Grove,6,4589,2131,13885.64672
Highgate,Lambeth North,4,4589,1319,10454.61635
Highgate,Lancaster Gate,4,4589,1820,10152.201
Highgate,Latimer Road,3,4589,1109,14545.22725
Highgate,Leicester Square,104,4589,8847,8309.093321
Highgate,Leyton,0,4589,1447,18980.40554
Highgate,Leytonstone,0,4589,1844,20644.2491
Highgate,Liverpool Street,38,4589,61122,10323.56024
Highgate,London Bridge,159,4589,29930,11553.03062
Highgate,Maida Vale,3,4589,949,12893.24454
Highgate,Manor House,0,4589,1311,12068.84931
Highgate,Mansion House,14,4589,7815,11243.79367
Highgate,Marble Arch,22,4589,6145,8933.598818
Highgate,Marylebone,7,4589,4250,9887.832712
Highgate,Mile End,6,4589,3759,14362.19684
Highgate,Mill Hill East,119,4589,681,5641.779646
Highgate,Moorgate,277,4589,24574,9889.47279
Highgate,Morden,3,4589,1447,23610.32361
Highgate,Mornington Crescent,59,4589,2927,5220.120346
Highgate,Neasden,0,4589,732,17872.27809
Highgate,Newbury Park,0,4589,559,27307.58609
Highgate,North Acton,5,4589,3168,17698.29136
Highgate,North Greenwich,4,4589,6276,17883.50797
Highgate,Northfields,2,4589,864,22388.71499
Highgate,Northolt,0,4589,663,25797.37131
Highgate,Northwick Park,3,4589,1713,23303.41453
Highgate,Notting Hill Gate,15,4589,5490,11648.67355
Highgate,Old Street,177,4589,15897,9564.249524
Highgate,Osterley,1,4589,521,25880.38143
Highgate,Oval,10,4589,2544,12556.28349
Highgate,Oxford Circus,105,4589,44368,7695.822017
Highgate,Paddington,38,4589,20198,11173.00603
Highgate,Parsons Green,4,4589,2711,15244.99079
Highgate,Perivale,1,4589,532,22382.46993
Highgate,Piccadilly Circus,15,4589,13641,8659.652092
Highgate,Pimlico,25,4589,5585,11315.86645
Highgate,Plaistow,0,4589,1049,18137.97995
Highgate,Preston Road,0,4589,411,21570.28073
Highgate,Putney Bridge,3,4589,2494,16239.45314
Highgate,Queen's Park,1,4589,2167,11872.21009
Highgate,Queensway,7,4589,1882,11010.35062
Highgate,Ravenscourt Park,1,4589,1895,16271.23446
Highgate,Richmond,0,4589,5397,23081.05044
Highgate,Rickmansworth,0,4589,937,37464.76656
Highgate,Royal Oak,2,4589,856,12110.30254
Highgate,Russell Square,16,4589,5172,7733.776748
Highgate,Seven Sisters,1,4589,10191,14358.62407
Highgate,Shepherd's Bush,15,4589,9890,13260.08644
Highgate,Shepherd's Bush Market,0,4589,416,15625.35228
Highgate,Sloane Square,15,4589,8229,11081.74731
Highgate,Snaresbrook,0,4589,512,22302.39972
Highgate,South Ealing,1,4589,670,21935.7697
Highgate,South Kensington,31,4589,15325,11371.0467
Highgate,South Ruislip,2,4589,289,28121.36183
Highgate,South Wimbledon,1,4589,1361,22077.0773
Highgate,South Woodford,0,4589,766,23618.22045
Highgate,Southfields,1,4589,1351,18928.90683
Highgate,Southgate,0,4589,874,20160.16328
Highgate,Southwark,10,4589,10326,10537.35422
Highgate,St. James's Park,54,4589,13339,10426.01284
Highgate,St. John's Wood,3,4589,3982,11488.46448
Highgate,St. Paul's,34,4589,13446,10100.84597
Highgate,Stamford Brook,0,4589,784,16980.52402
Highgate,Stepney Green,2,4589,1879,13332.92446
Highgate,Stockwell,4,4589,1623,13648.05042
Highgate,Stonebridge Park,0,4589,729,17248.26661
Highgate,Stratford,14,4589,55954,16849.06262
Highgate,Sudbury Town,0,4589,218,26441.27571
Highgate,Temple,13,4589,6780,9906.092961
Highgate,Tooting Bec,4,4589,1239,18643.22804
Highgate,Tooting Broadway,6,4589,4506,19718.18948
Highgate,Tottenham Court Road,199,4589,19126,7723.15295
Highgate,Tottenham Hale,5,4589,3239,15512.16324
Highgate,Totteridge & Whetstone,3,4589,287,7779.944195
Highgate,Tower Hill,22,4589,8286,11506.0327
Highgate,Tufnell Park,16,4589,557,2583.740908
Highgate,Turnham Green,0,4589,1515,17585.28826
Highgate,Turnpike Lane,0,4589,992,14390.50867
Highgate,Upton Park,1,4589,1642,19459.05859
Highgate,Uxbridge,2,4589,4316,35891.49423
Highgate,Vauxhall,35,4589,16242,12141.19471
Highgate,Victoria,154,4589,33251,9915.988302
Highgate,Walthamstow Central,1,4589,5271,18485.43271
Highgate,Warren Street,176,4589,17309,6546.107571
Highgate,Warwick Avenue,6,4589,1174,12105.63197
Highgate,Waterloo,186,4589,23466,9880.92729
Highgate,Wembley Park,5,4589,5759,20150.54556
Highgate,West Acton,1,4589,488,19509.78614
Highgate,West Brompton,3,4589,5859,13599.89058
Highgate,West Finchley,1,4589,91,5356.368152
Highgate,West Ham,0,4589,5487,17208.14445
Highgate,West Kensington,2,4589,1345,13976.56669
Highgate,Westbourne Park,3,4589,1347,13079.70679
Highgate,Westminster,24,4589,15466,9865.263502
Highgate,White City,26,4589,5966,14560.58753
Highgate,Whitechapel,4,4589,17633,12252.76027
Highgate,Willesden Green,0,4589,830,15840.5857
Highgate,Willesden Junction,0,4589,4165,14609.08464
Highgate,Wimbledon,0,4589,6295,21944.46886
Highgate,Wood Green,0,4589,2146,15321.33429
Highgate,Wood Lane,1,4589,1578,15099.08933
Highgate,Woodford,0,4589,706,25330.17537
Highgate,Woodside Park,33,4589,745,6302.842499
Hillingdon,Acton Town,19,1337,2202,18076.09579
Hillingdon,Aldgate,40,1337,7782,31066.19133
Hillingdon,Alperton,8,1337,741,13103.00785
Hillingdon,Amersham,1,1337,256,32448.63957
Hillingdon,Angel,4,1337,8103,28064.14178
Hillingdon,Archway,0,1337,2193,32156.8943
Hillingdon,Baker Street,29,1337,14973,24397.56471
Hillingdon,Bank and Monument,8,1337,78549,30352.6791
Hillingdon,Barbican,23,1337,9134,29202.73144
Hillingdon,Barons Court,8,1337,2956,23346.62682
Hillingdon,Bermondsey,1,1337,3172,32659.15561
Hillingdon,Bethnal Green,1,1337,4660,32752.39925
Hillingdon,Blackfriars,1,1337,10849,29593.75953
Hillingdon,Bond Street,18,1337,20967,26141.84294
Hillingdon,Boston Manor,2,1337,892,21587.83244
Hillingdon,Brixton,1,1337,5084,33710.12133
Hillingdon,Camden Town,1,1337,6348,29120.79154
Hillingdon,Canada Water,2,1337,20443,33648.67253
Hillingdon,Canary Wharf,45,1337,58772,35740.10153
Hillingdon,Canning Town,3,1337,15428,37787.89901
Hillingdon,Cannon Street,2,1337,4698,30502.20253
Hillingdon,Canons Park,3,1337,526,19452.62767
Hillingdon,Chancery Lane,2,1337,15391,28408.00307
Hillingdon,Charing Cross,6,1337,7016,27706.7939
Hillingdon,Chesham,0,1337,243,35378.91582
Hillingdon,Chiswick Park,5,1337,1517,19351.0406
Hillingdon,Covent Garden,3,1337,4355,27875.20817
Hillingdon,Dollis Hill,3,1337,847,16735.30249
Hillingdon,Ealing Broadway,3,1337,4846,18614.77005
Hillingdon,Ealing Common,6,1337,915,17049.47296
Hillingdon,Earl's Court,15,1337,6613,24851.42489
Hillingdon,East Putney,2,1337,1877,29116.94222
Hillingdon,Eastcote,23,1337,364,4715.21721
Hillingdon,Edgware Road,2,1337,6868,25432.40508
Hillingdon,Elephant & Castle,5,1337,6427,30385.96239
Hillingdon,Embankment,2,1337,10220,28047.12472
Hillingdon,Euston Square,38,1337,8093,25844.34438
Hillingdon,Farringdon,71,1337,25592,28741.82149
Hillingdon,Finchley Road,27,1337,3417,20862.92746
Hillingdon,Finsbury Park,1,1337,6769,29796.76933
Hillingdon,Fulham Broadway,3,1337,4200,26361.57595
Hillingdon,Gloucester Road,6,1337,5194,25761.5461
Hillingdon,Great Portland Street,33,1337,6936,25224.38416
Hillingdon,Green Park,15,1337,26754,27181.72186
Hillingdon,Hammersmith,66,1337,18250,22452.79473
Hillingdon,Harrow & Wealdstone,1,1337,1335,34214.11382
Hillingdon,Harrow-on-the-Hill,50,1337,3019,9140.552715
Hillingdon,High Street Kensington,1,1337,5427,26152.285
Hillingdon,Highbury & Islington,3,1337,25385,27739.42537
Hillingdon,Holborn,11,1337,22346,27842.51935
Hillingdon,Holloway Road,3,1337,1696,29533.82086
Hillingdon,Hounslow Central,1,1337,708,25861.82579
Hillingdon,Hounslow East,1,1337,843,25116.14141
Hillingdon,Hyde Park Corner,2,1337,2410,27961.61117
Hillingdon,Ickenham,11,1337,282,1124.437195
Hillingdon,Kentish Town,1,1337,3404,30398.75718
Hillingdon,Kew Gardens,0,1337,792,23626.23693
Hillingdon,Kilburn,5,1337,1953,19166.4698
Hillingdon,King's Cross St. Pancras,37,1337,33330,26883.82306
Hillingdon,Kingsbury,3,1337,1018,16513.3251
Hillingdon,Knightsbridge,8,1337,6821,27813.6949
Hillingdon,Ladbroke Grove,1,1337,2131,25637.37906
Hillingdon,Lambeth North,2,1337,1319,29390.24211
Hillingdon,Latimer Road,1,1337,1109,24977.79852
Hillingdon,Leicester Square,4,1337,8847,27509.67687
Hillingdon,Leyton,1,1337,1447,37274.70186
Hillingdon,Liverpool Street,57,1337,61122,30344.10725
Hillingdon,London Bridge,30,1337,29930,30571.32907
Hillingdon,Manor House,0,1337,1311,30912.88296
Hillingdon,Mansion House,1,1337,7815,30254.02382
Hillingdon,Marble Arch,1,1337,6145,26825.27918
Hillingdon,Marylebone,1,1337,4250,24935.86304
Hillingdon,Mile End,1,1337,3759,34382.74385
Hillingdon,Moorgate,49,1337,24574,29910.0198
Hillingdon,Neasden,2,1337,732,15949.71948
Hillingdon,North Ealing,1,1337,332,16125.06451
Hillingdon,North Greenwich,6,1337,6276,37569.88482
Hillingdon,North Harrow,2,1337,190,11120.18144
Hillingdon,Northfields,1,1337,864,20656.9803
Hillingdon,Northwick Park,24,1337,1713,10443.68457
Hillingdon,Northwood,4,1337,1018,16383.25432
Hillingdon,Northwood Hills,4,1337,488,14796.58544
Hillingdon,Old Street,3,1337,15897,29584.79654
Hillingdon,Osterley,1,1337,521,24148.64674
Hillingdon,Oval,0,1337,2544,31491.90926
Hillingdon,Oxford Circus,16,1337,44368,26171.15539
Hillingdon,Paddington,11,1337,20198,26221.03636
Hillingdon,Park Royal,11,1337,1552,15025.40606
Hillingdon,Parsons Green,2,1337,2711,27063.91428
Hillingdon,Piccadilly Circus,10,1337,13641,27134.98546
Hillingdon,Pimlico,0,1337,5585,29791.19982
Hillingdon,Pinner,1,1337,292,12637.93685
Hillingdon,Preston Road,6,1337,411,12176.81837
Hillingdon,Putney Bridge,1,1337,2494,28058.37663
Hillingdon,Queen's Park,0,1337,2167,27142.16509
Hillingdon,Queensbury,1,1337,439,17759.32033
Hillingdon,Rayners Lane,11,1337,426,6534.571588
Hillingdon,Richmond,11,1337,5397,25794.4002
Hillingdon,Rickmansworth,1,1337,937,21998.77289
Hillingdon,Royal Oak,0,1337,856,27158.33287
Hillingdon,Ruislip,25,1337,257,2910.092178
Hillingdon,Ruislip Manor,35,1337,408,3588.978158
Hillingdon,Russell Square,3,1337,5172,27754.32376
Hillingdon,Seven Sisters,0,1337,10191,33202.65772
Hillingdon,Sloane Square,4,1337,8229,27686.10195
Hillingdon,South Ealing,0,1337,670,20204.03501
Hillingdon,South Harrow,10,1337,387,8340.128294
Hillingdon,South Kensington,16,1337,15325,26512.87958
Hillingdon,South Ruislip,1,1337,289,32466.23746
Hillingdon,Southfields,1,1337,1351,30747.83032
Hillingdon,Southwark,20,1337,10326,29472.97999
Hillingdon,St. James's Park,9,1337,13339,29166.2514
Hillingdon,St. John's Wood,8,1337,3982,22478.2205
Hillingdon,St. Paul's,6,1337,13446,29503.15426
Hillingdon,Stanmore,2,1337,983,20872.29715
Hillingdon,Stepney Green,2,1337,1879,33353.47147
Hillingdon,Stratford,7,1337,55954,35143.35894
Hillingdon,Sudbury Hill,4,1337,277,9825.593953
Hillingdon,Sudbury Town,2,1337,218,11442.65057
Hillingdon,Swiss Cottage,4,1337,2598,21508.28021
Hillingdon,Temple,2,1337,6780,28841.71873
Hillingdon,Tooting Broadway,2,1337,4506,38193.52286
Hillingdon,Tottenham Court Road,3,1337,19126,27045.4577
Hillingdon,Tower Hill,1,1337,8286,31192.40955
Hillingdon,Turnham Green,2,1337,1515,20298.63802
Hillingdon,Turnpike Lane,0,1337,992,33234.54232
Hillingdon,Uxbridge,79,1337,4316,2144.395127
Hillingdon,Vauxhall,5,1337,16242,30616.52808
Hillingdon,Victoria,12,1337,33251,28391.32167
Hillingdon,Walthamstow Central,0,1337,5271,33502.51089
Hillingdon,Warren Street,0,1337,17309,27320.86984
Hillingdon,Waterloo,13,1337,23466,28816.55306
Hillingdon,Watford,4,1337,961,23566.58261
Hillingdon,Wembley Central,0,1337,1327,28762.57098
Hillingdon,Wembley Park,36,1337,5759,13596.55354
Hillingdon,West Brompton,1,1337,5859,25418.81408
Hillingdon,West Hampstead,3,1337,5856,20182.09141
Hillingdon,West Harrow,6,1337,122,7898.684024
Hillingdon,Westbourne Park,0,1337,1347,26443.31898
Hillingdon,Westminster,24,1337,15466,28605.50206
Hillingdon,White City,1,1337,5966,25180.87082
Hillingdon,Whitechapel,2,1337,17633,32273.30729
Hillingdon,Willesden Green,0,1337,830,17981.41187
Hillingdon,Wimbledon,7,1337,6295,33763.39235
Hillingdon,Wood Green,0,1337,2146,34165.36794
Hillingdon,Wood Lane,1,1337,1578,24423.93645
